experiment_id,provider,stock_id,category,search_query,page_url,start_sec,cut_seconds,sequence_index,used_at
20260831T235507Z-1a6e11,authorized_creator,DaZ3ZlgN_9w,watch,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DaZ3ZlgN_9w/,7.49,2.0,10,2026-09-01T00:25:48.277699+00:00
20260831T235507Z-1a6e11,authorized_creator,DbKLgpmxixu,dubai,authorized creator library,https://www.instagram.com/apjavi/reel/DbKLgpmxixu/,1.556,1.1499999999999986,11,2026-09-01T00:25:48.277707+00:00
20260901T114451Z-fadef3,authorized_creator,Db8AjosM0SY,hotel,authorized creator library,https://www.instagram.com/weiigt3/reel/Db8AjosM0SY/,0.341,1.7000000000000002,0,2026-09-01T12:05:04.437591+00:00
20260901T114451Z-fadef3,authorized_creator,DcBqq04xelo,watch,authorized creator library,https://www.instagram.com/apjavi/reel/DcBqq04xelo/,4.039,2.4000000000000004,1,2026-09-01T12:05:04.437618+00:00
20260901T114451Z-fadef3,authorized_creator,Db-lWp3MWAp,cash,authorized creator library,https://www.instagram.com/weiigt3/reel/Db-lWp3MWAp/,7.784,2.45,2,2026-09-01T12:05:04.437628+00:00
20260901T114451Z-fadef3,authorized_creator,Db5oVO5sOHm,hotel,authorized creator library,https://www.instagram.com/weiigt3/reel/Db5oVO5sOHm/,3.62,1.9499999999999993,3,2026-09-01T12:05:04.437636+00:00
20260901T114451Z-fadef3,authorized_creator,DcluUkZA5qL,dubai,authorized creator library,https://www.instagram.com/luxevelvoro/reel/DcluUkZA5qL/,8.827,2.75,4,2026-09-01T12:05:04.437644+00:00
20260901T114451Z-fadef3,authorized_creator,Db8bmahs_DY,watch,authorized creator library,https://www.instagram.com/weiigt3/reel/Db8bmahs_DY/,5.834,2.5500000000000007,5,2026-09-01T12:05:04.437651+00:00
20260901T114451Z-fadef3,authorized_creator,DYXcVsatoQb,dubai,authorized creator library,https://www.instagram.com/sexinporsche/reel/DYXcVsatoQb/,1.075,1.8499999999999996,6,2026-09-01T12:05:04.437659+00:00
20260901T114451Z-fadef3,authorized_creator,DZXuyZ4Nqwb,villa,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DZXuyZ4Nqwb/,6.058,1.200000000000001,7,2026-09-01T12:05:04.437666+00:00
20260901T114451Z-fadef3,authorized_creator,Dcluv5JJ2ax,yacht,authorized creator library,https://www.instagram.com/luxedeero/reel/Dcluv5JJ2ax/,6.53,1.8000000000000007,8,2026-09-01T12:05:04.437673+00:00
20260901T114451Z-fadef3,authorized_creator,DaL8vDEN8bP,supercar,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DaL8vDEN8bP/,2.429,2.4499999999999993,9,2026-09-01T12:05:04.437680+00:00
20260901T114451Z-fadef3,authorized_creator,DcBlR75NiWn,watch,authorized creator library,https://www.instagram.com/sexinporsche/reel/DcBlR75NiWn/,2.348,2.4499999999999993,10,2026-09-01T12:05:04.437687+00:00
20260901T114451Z-fadef3,authorized_creator,DbKLgpmxixu,supercar,authorized creator library,https://www.instagram.com/apjavi/reel/DbKLgpmxixu/,5.262,1.4499999999999993,11,2026-09-01T12:05:04.437694+00:00
20260901T151459Z-b02b20,authorized_creator,Db8AjosM0SY,supercar,authorized creator library,https://www.instagram.com/weiigt3/reel/Db8AjosM0SY/,1.628,2.0500000000000003,0,2026-09-01T16:13:41.274587+00:00
20260901T151459Z-b02b20,authorized_creator,DcBqq04xelo,private_jet,authorized creator library,https://www.instagram.com/apjavi/reel/DcBqq04xelo/,3.245,1.85,1,2026-09-01T16:13:41.274611+00:00
20260901T151459Z-b02b20,authorized_creator,Db8bmahs_DY,dark_feminine,authorized creator library,https://www.instagram.com/weiigt3/reel/Db8bmahs_DY/,1.002,3.5,2,2026-09-01T16:13:41.274623+00:00
20260901T151459Z-b02b20,authorized_creator,Db-lWp3MWAp,hotel,authorized creator library,https://www.instagram.com/weiigt3/reel/Db-lWp3MWAp/,0.0,1.1500000000000004,3,2026-09-01T16:13:41.274633+00:00
20260901T151459Z-b02b20,authorized_creator,Db5oVO5sOHm,villa,authorized creator library,https://www.instagram.com/weiigt3/reel/Db5oVO5sOHm/,1.247,3.1500000000000004,4,2026-09-01T16:13:41.274643+00:00
20260901T151459Z-b02b20,authorized_creator,DcluUkZA5qL,hotel,authorized creator library,https://www.instagram.com/luxevelvoro/reel/DcluUkZA5qL/,6.698,1.25,5,2026-09-01T16:13:41.274651+00:00
20260901T151459Z-b02b20,authorized_creator,DaZ3ZlgN_9w,dark_feminine,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DaZ3ZlgN_9w/,0.986,2.1500000000000004,6,2026-09-01T16:13:41.274659+00:00
20260901T151459Z-b02b20,authorized_creator,DYXcVsatoQb,hotel,authorized creator library,https://www.instagram.com/sexinporsche/reel/DYXcVsatoQb/,2.874,2.75,7,2026-09-01T16:13:41.274669+00:00
20260901T151459Z-b02b20,authorized_creator,Dcluv5JJ2ax,private_jet,authorized creator library,https://www.instagram.com/luxedeero/reel/Dcluv5JJ2ax/,9.865,1.5,8,2026-09-01T16:13:41.274677+00:00
20260901T151459Z-b02b20,authorized_creator,DZXuyZ4Nqwb,watch,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DZXuyZ4Nqwb/,3.839,2.5500000000000007,9,2026-09-01T16:13:41.274685+00:00
20260901T151459Z-b02b20,authorized_creator,DZh9DBCtD7E,hotel,authorized creator library,https://www.instagram.com/sexinporsche/reel/DZh9DBCtD7E/,1.115,1.4499999999999993,10,2026-09-01T16:13:41.274693+00:00
20260901T151459Z-b02b20,authorized_creator,DbKLgpmxixu,private_jet,authorized creator library,https://www.instagram.com/apjavi/reel/DbKLgpmxixu/,0.734,1.6499999999999986,11,2026-09-01T16:13:41.274702+00:00
20260901T192234Z-ba2b95,authorized_creator,Db8AjosM0SY,yacht,authorized creator library,https://www.instagram.com/weiigt3/reel/Db8AjosM0SY/,4.685,1.25,0,2026-09-01T19:56:13.391238+00:00
20260901T192234Z-ba2b95,authorized_creator,DcBqq04xelo,hotel,authorized creator library,https://www.instagram.com/apjavi/reel/DcBqq04xelo/,6.602,2.5500000000000003,1,2026-09-01T19:56:13.391264+00:00
20260901T192234Z-ba2b95,authorized_creator,Db5oVO5sOHm,private_jet,authorized creator library,https://www.instagram.com/weiigt3/reel/Db5oVO5sOHm/,0.56,2.4499999999999997,2,2026-09-01T19:56:13.391275+00:00
20260901T192234Z-ba2b95,authorized_creator,Db8bmahs_DY,watch,authorized creator library,https://www.instagram.com/weiigt3/reel/Db8bmahs_DY/,0.298,2.4000000000000004,3,2026-09-01T19:56:13.391285+00:00
20260901T192234Z-ba2b95,authorized_creator,DYfJFaHtgMn,yacht,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYfJFaHtgMn/,0.0,2.450000000000001,4,2026-09-01T19:56:13.391294+00:00
20260901T192234Z-ba2b95,authorized_creator,Db-lWp3MWAp,hotel,authorized creator library,https://www.instagram.com/weiigt3/reel/Db-lWp3MWAp/,3.723,2.4499999999999993,5,2026-09-01T19:56:13.391303+00:00
20260901T192234Z-ba2b95,authorized_creator,DcluUkZA5qL,dubai,authorized creator library,https://www.instagram.com/luxevelvoro/reel/DcluUkZA5qL/,11.142,2.3499999999999996,6,2026-09-01T19:56:13.391311+00:00
20260901T192234Z-ba2b95,authorized_creator,DX18E6-NS0W,villa,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DX18E6-NS0W/,4.85,1.4000000000000004,7,2026-09-01T19:56:13.391319+00:00
20260901T192234Z-ba2b95,authorized_creator,DZh9DBCtD7E,yacht,authorized creator library,https://www.instagram.com/sexinporsche/reel/DZh9DBCtD7E/,5.706,1.8000000000000007,8,2026-09-01T19:56:13.391328+00:00
20260901T192234Z-ba2b95,authorized_creator,Dcluv5JJ2ax,dubai,authorized creator library,https://www.instagram.com/luxedeero/reel/Dcluv5JJ2ax/,3.048,3.0500000000000007,9,2026-09-01T19:56:13.391335+00:00
20260901T192234Z-ba2b95,authorized_creator,Db_RBfLT057,watch,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/Db_RBfLT057/,10.384,1.6999999999999993,10,2026-09-01T19:56:13.391343+00:00
20260901T192234Z-ba2b95,authorized_creator,DcBlR75NiWn,private_jet,authorized creator library,https://www.instagram.com/sexinporsche/reel/DcBlR75NiWn/,5.788,1.1499999999999986,11,2026-09-01T19:56:13.391373+00:00
20260901T223955Z-34637b,authorized_creator,Db8AjosM0SY,villa,authorized creator library,https://www.instagram.com/weiigt3/reel/Db8AjosM0SY/,3.603,1.25,0,2026-09-01T23:29:37.190175+00:00
20260901T223955Z-34637b,authorized_creator,DcBqq04xelo,dubai,authorized creator library,https://www.instagram.com/apjavi/reel/DcBqq04xelo/,0.99,2.5500000000000003,1,2026-09-01T23:29:37.190201+00:00
20260901T223955Z-34637b,authorized_creator,Db8bmahs_DY,hotel,authorized creator library,https://www.instagram.com/weiigt3/reel/Db8bmahs_DY/,6.513,2.4499999999999997,2,2026-09-01T23:29:37.190214+00:00
20260901T223955Z-34637b,authorized_creator,Db-lWp3MWAp,yacht,authorized creator library,https://www.instagram.com/weiigt3/reel/Db-lWp3MWAp/,5.79,2.4000000000000004,3,2026-09-01T23:29:37.190225+00:00
20260901T223955Z-34637b,authorized_creator,DYxQMNwtEnK,villa,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYxQMNwtEnK/,14.054,2.450000000000001,4,2026-09-01T23:29:37.190234+00:00
20260901T223955Z-34637b,authorized_creator,Db5oVO5sOHm,watch,authorized creator library,https://www.instagram.com/weiigt3/reel/Db5oVO5sOHm/,1.959,2.4499999999999993,5,2026-09-01T23:29:37.190242+00:00
20260901T223955Z-34637b,authorized_creator,DcluUkZA5qL,supercar,authorized creator library,https://www.instagram.com/luxevelvoro/reel/DcluUkZA5qL/,15.32,2.3499999999999996,6,2026-09-01T23:29:37.190251+00:00
20260901T223955Z-34637b,authorized_creator,DYXcVsatoQb,yacht,authorized creator library,https://www.instagram.com/sexinporsche/reel/DYXcVsatoQb/,0.0,1.4000000000000004,7,2026-09-01T23:29:37.190260+00:00
20260901T223955Z-34637b,authorized_creator,DYz8mo9tCaF,watch,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYz8mo9tCaF/,0.939,1.8000000000000007,8,2026-09-01T23:29:37.190268+00:00
20260901T223955Z-34637b,authorized_creator,DZDTNuZtKTL,villa,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DZDTNuZtKTL/,8.543,3.0500000000000007,9,2026-09-01T23:29:37.190277+00:00
20260901T223955Z-34637b,authorized_creator,Dcluv5JJ2ax,dark_feminine,authorized creator library,https://www.instagram.com/luxedeero/reel/Dcluv5JJ2ax/,9.234,1.6999999999999993,10,2026-09-01T23:29:37.190286+00:00
20260901T223955Z-34637b,authorized_creator,DbKLgpmxixu,hotel,authorized creator library,https://www.instagram.com/apjavi/reel/DbKLgpmxixu/,3.111,1.1499999999999986,11,2026-09-01T23:29:37.190295+00:00
20260902T112520Z-187da2,authorized_creator,Db8AjosM0SY,hotel,authorized creator library,https://www.instagram.com/weiigt3/reel/Db8AjosM0SY/,6.888,1.2000000000000002,0,2026-09-02T12:16:30.993958+00:00
20260902T112520Z-187da2,authorized_creator,DcBqq04xelo,supercar,authorized creator library,https://www.instagram.com/apjavi/reel/DcBqq04xelo/,3.843,4.25,1,2026-09-02T12:16:30.993985+00:00
20260902T112520Z-187da2,authorized_creator,Db5oVO5sOHm,dark_feminine,authorized creator library,https://www.instagram.com/weiigt3/reel/Db5oVO5sOHm/,4.345,1.2000000000000002,2,2026-09-02T12:16:30.993997+00:00
20260902T112520Z-187da2,authorized_creator,DX4d47BN7xC,private_jet,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DX4d47BN7xC/,1.253,3.0,3,2026-09-02T12:16:30.994007+00:00
20260902T112520Z-187da2,authorized_creator,Db-lWp3MWAp,villa,authorized creator library,https://www.instagram.com/weiigt3/reel/Db-lWp3MWAp/,8.593,1.25,4,2026-09-02T12:16:30.994016+00:00
20260902T112520Z-187da2,authorized_creator,DZh9DBCtD7E,watch,authorized creator library,https://www.instagram.com/sexinporsche/reel/DZh9DBCtD7E/,8.752,1.25,5,2026-09-02T12:16:30.994025+00:00
20260902T112520Z-187da2,authorized_creator,Db8bmahs_DY,supercar,authorized creator library,https://www.instagram.com/weiigt3/reel/Db8bmahs_DY/,3.266,3.0,6,2026-09-02T12:16:30.994033+00:00
20260902T112520Z-187da2,authorized_creator,DcluUkZA5qL,hotel,authorized creator library,https://www.instagram.com/luxevelvoro/reel/DcluUkZA5qL/,13.644,1.8499999999999996,7,2026-09-02T12:16:30.994042+00:00
20260902T112520Z-187da2,authorized_creator,DYz9WmKta4b,watch,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYz9WmKta4b/,4.421,2.400000000000002,8,2026-09-02T12:16:30.994050+00:00
20260902T112520Z-187da2,authorized_creator,DYXcVsatoQb,cash,authorized creator library,https://www.instagram.com/sexinporsche/reel/DYXcVsatoQb/,1.662,2.4499999999999993,9,2026-09-02T12:16:30.994059+00:00
20260902T112520Z-187da2,authorized_creator,DZXuyZ4Nqwb,yacht,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DZXuyZ4Nqwb/,2.821,1.8000000000000007,10,2026-09-02T12:16:30.994068+00:00
20260902T112520Z-187da2,authorized_creator,Dcluv5JJ2ax,supercar,authorized creator library,https://www.instagram.com/luxedeero/reel/Dcluv5JJ2ax/,10.463,1.3499999999999979,11,2026-09-02T12:16:30.994077+00:00
20260902T145008Z-bd3b53,authorized_creator,Db8AjosM0SY,villa,authorized creator library,https://www.instagram.com/weiigt3/reel/Db8AjosM0SY/,6.077,2.5500000000000003,0,2026-09-02T15:25:06.454044+00:00
20260902T145008Z-bd3b53,authorized_creator,DcBqq04xelo,cash,authorized creator library,https://www.instagram.com/apjavi/reel/DcBqq04xelo/,5.277,2.0500000000000003,1,2026-09-02T15:25:06.454070+00:00
20260902T145008Z-bd3b53,authorized_creator,Db-lWp3MWAp,private_jet,authorized creator library,https://www.instagram.com/weiigt3/reel/Db-lWp3MWAp/,8.248,1.2000000000000002,2,2026-09-02T15:25:06.454080+00:00
20260902T145008Z-bd3b53,authorized_creator,DYxQMNwtEnK,cash,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYxQMNwtEnK/,12.754,3.75,3,2026-09-02T15:25:06.454088+00:00
20260902T145008Z-bd3b53,authorized_creator,Db8bmahs_DY,watch,authorized creator library,https://www.instagram.com/weiigt3/reel/Db8bmahs_DY/,3.591,1.75,4,2026-09-02T15:25:06.454095+00:00
20260902T145008Z-bd3b53,authorized_creator,DcBlR75NiWn,private_jet,authorized creator library,https://www.instagram.com/sexinporsche/reel/DcBlR75NiWn/,10.238,2.5500000000000007,5,2026-09-02T15:25:06.454103+00:00
20260902T145008Z-bd3b53,authorized_creator,Db_RBfLT057,hotel,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/Db_RBfLT057/,0.492,1.25,6,2026-09-02T15:25:06.454111+00:00
20260902T145008Z-bd3b53,authorized_creator,Db5oVO5sOHm,cash,authorized creator library,https://www.instagram.com/weiigt3/reel/Db5oVO5sOHm/,6.511,1.3999999999999986,7,2026-09-02T15:25:06.454118+00:00
20260902T145008Z-bd3b53,authorized_creator,DcluUkZA5qL,dark_feminine,authorized creator library,https://www.instagram.com/luxevelvoro/reel/DcluUkZA5qL/,12.736,2.950000000000003,8,2026-09-02T15:25:06.454125+00:00
20260902T145008Z-bd3b53,authorized_creator,DYfJFaHtgMn,hotel,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYfJFaHtgMn/,4.338,2.299999999999997,9,2026-09-02T15:25:06.454133+00:00
20260902T145008Z-bd3b53,authorized_creator,DYXcVsatoQb,cash,authorized creator library,https://www.instagram.com/sexinporsche/reel/DYXcVsatoQb/,0.752,1.4500000000000028,10,2026-09-02T15:25:06.454140+00:00
20260902T145008Z-bd3b53,authorized_creator,DbKLgpmxixu,villa,authorized creator library,https://www.instagram.com/apjavi/reel/DbKLgpmxixu/,7.934,1.7999999999999972,11,2026-09-02T15:25:06.454148+00:00
20260902T192205Z-9a8086,authorized_creator,Db8AjosM0SY,watch,authorized creator library,https://www.instagram.com/weiigt3/reel/Db8AjosM0SY/,2.744,1.6500000000000001,0,2026-09-02T20:27:13.289496+00:00
20260902T192205Z-9a8086,authorized_creator,DcBqq04xelo,private_jet,authorized creator library,https://www.instagram.com/apjavi/reel/DcBqq04xelo/,4.725,3.3499999999999996,1,2026-09-02T20:27:13.289520+00:00
20260902T192205Z-9a8086,authorized_creator,DX18E6-NS0W,dubai,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DX18E6-NS0W/,0.0,2.5500000000000007,2,2026-09-02T20:27:13.289533+00:00
20260902T192205Z-9a8086,authorized_creator,Db5oVO5sOHm,private_jet,authorized creator library,https://www.instagram.com/weiigt3/reel/Db5oVO5sOHm/,5.99,2.0,3,2026-09-02T20:27:13.289544+00:00
20260902T192205Z-9a8086,authorized_creator,DaZ3ZlgN_9w,hotel,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DaZ3ZlgN_9w/,1.971,2.1500000000000004,4,2026-09-02T20:27:13.289553+00:00
20260902T192205Z-9a8086,authorized_creator,Db8bmahs_DY,villa,authorized creator library,https://www.instagram.com/weiigt3/reel/Db8bmahs_DY/,6.993,1.5999999999999996,5,2026-09-02T20:27:13.289562+00:00
20260902T192205Z-9a8086,authorized_creator,Db-lWp3MWAp,hotel,authorized creator library,https://www.instagram.com/weiigt3/reel/Db-lWp3MWAp/,4.374,1.8499999999999996,6,2026-09-02T20:27:13.289571+00:00
20260902T192205Z-9a8086,authorized_creator,DcBlR75NiWn,watch,authorized creator library,https://www.instagram.com/sexinporsche/reel/DcBlR75NiWn/,3.775,2.4000000000000004,7,2026-09-02T20:27:13.289579+00:00
20260902T192205Z-9a8086,authorized_creator,DcluUkZA5qL,dark_feminine,authorized creator library,https://www.instagram.com/luxevelvoro/reel/DcluUkZA5qL/,14.101,2.150000000000002,8,2026-09-02T20:27:13.289587+00:00
20260902T192205Z-9a8086,authorized_creator,DYz9WmKta4b,villa,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYz9WmKta4b/,2.818,2.1499999999999986,9,2026-09-02T20:27:13.289596+00:00
20260902T192205Z-9a8086,authorized_creator,DZh9DBCtD7E,watch,authorized creator library,https://www.instagram.com/sexinporsche/reel/DZh9DBCtD7E/,8.419,1.1999999999999993,10,2026-09-02T20:27:13.289604+00:00
20260902T192205Z-9a8086,authorized_creator,DZDTNuZtKTL,villa,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DZDTNuZtKTL/,10.945,1.9499999999999993,11,2026-09-02T20:27:13.289612+00:00
20260902T224230Z-2f0cf4,authorized_creator,Db8AjosM0SY,private_jet,authorized creator library,https://www.instagram.com/weiigt3/reel/Db8AjosM0SY/,5.487,1.6500000000000001,0,2026-09-02T23:32:12.495291+00:00
20260902T224230Z-2f0cf4,authorized_creator,DcBqq04xelo,cash,authorized creator library,https://www.instagram.com/apjavi/reel/DcBqq04xelo/,5.611,3.3499999999999996,1,2026-09-02T23:32:12.495316+00:00
20260902T224230Z-2f0cf4,authorized_creator,DX4d47BN7xC,supercar,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DX4d47BN7xC/,5.245,2.5500000000000007,2,2026-09-02T23:32:12.495329+00:00
20260902T224230Z-2f0cf4,authorized_creator,DaL8vDEN8bP,villa,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DaL8vDEN8bP/,1.516,2.0,3,2026-09-02T23:32:12.495340+00:00
20260902T224230Z-2f0cf4,authorized_creator,Db8bmahs_DY,watch,authorized creator library,https://www.instagram.com/weiigt3/reel/Db8bmahs_DY/,1.236,2.1500000000000004,4,2026-09-02T23:32:12.495348+00:00
20260902T224230Z-2f0cf4,authorized_creator,Db5oVO5sOHm,dark_feminine,authorized creator library,https://www.instagram.com/weiigt3/reel/Db5oVO5sOHm/,5.704,1.5999999999999996,5,2026-09-02T23:32:12.495357+00:00
20260902T224230Z-2f0cf4,authorized_creator,DcBlR75NiWn,hotel,authorized creator library,https://www.instagram.com/sexinporsche/reel/DcBlR75NiWn/,6.941,1.8499999999999996,6,2026-09-02T23:32:12.495365+00:00
20260902T224230Z-2f0cf4,authorized_creator,Db-lWp3MWAp,villa,authorized creator library,https://www.instagram.com/weiigt3/reel/Db-lWp3MWAp/,2.725,2.4000000000000004,7,2026-09-02T23:32:12.495374+00:00
20260902T224230Z-2f0cf4,authorized_creator,DYfJFaHtgMn,hotel,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYfJFaHtgMn/,10.128,2.150000000000002,8,2026-09-02T23:32:12.495382+00:00
20260902T224230Z-2f0cf4,authorized_creator,DcluUkZA5qL,dark_feminine,authorized creator library,https://www.instagram.com/luxevelvoro/reel/DcluUkZA5qL/,5.641,2.1499999999999986,9,2026-09-02T23:32:12.495390+00:00
20260902T224230Z-2f0cf4,authorized_creator,Dcluv5JJ2ax,cash,authorized creator library,https://www.instagram.com/luxedeero/reel/Dcluv5JJ2ax/,5.076,1.1999999999999993,10,2026-09-02T23:32:12.495398+00:00
20260902T224230Z-2f0cf4,authorized_creator,DZh9DBCtD7E,private_jet,authorized creator library,https://www.instagram.com/sexinporsche/reel/DZh9DBCtD7E/,4.901,1.9499999999999993,11,2026-09-02T23:32:12.495407+00:00
20260903T112407Z-310144,authorized_creator,Db8AjosM0SY,private_jet,authorized creator library,https://www.instagram.com/weiigt3/reel/Db8AjosM0SY/,3.364,1.8,0,2026-09-03T12:13:25.373826+00:00
20260903T112407Z-310144,authorized_creator,DYz8mo9tCaF,dubai,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYz8mo9tCaF/,0.0,3.250000000000001,1,2026-09-03T12:13:25.373846+00:00
20260903T112407Z-310144,authorized_creator,DcBqq04xelo,supercar,authorized creator library,https://www.instagram.com/apjavi/reel/DcBqq04xelo/,2.728,2.3,2,2026-09-03T12:13:25.373855+00:00
20260903T112407Z-310144,authorized_creator,DaZ3ZlgN_9w,watch,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DaZ3ZlgN_9w/,5.756,1.4500000000000002,3,2026-09-03T12:13:25.373861+00:00
20260903T112407Z-310144,authorized_creator,Db5oVO5sOHm,private_jet,authorized creator library,https://www.instagram.com/weiigt3/reel/Db5oVO5sOHm/,3.414,1.75,4,2026-09-03T12:13:25.373868+00:00
20260903T112407Z-310144,authorized_creator,DYXcVsatoQb,supercar,authorized creator library,https://www.instagram.com/sexinporsche/reel/DYXcVsatoQb/,1.39,2.0999999999999996,5,2026-09-03T12:13:25.373874+00:00
20260903T112407Z-310144,authorized_creator,DX18E6-NS0W,villa,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DX18E6-NS0W/,8.497,3.25,6,2026-09-03T12:13:25.373880+00:00
20260903T112407Z-310144,authorized_creator,Db8bmahs_DY,private_jet,authorized creator library,https://www.instagram.com/weiigt3/reel/Db8bmahs_DY/,2.56,1.9000000000000004,7,2026-09-03T12:13:25.373886+00:00
20260903T112407Z-310144,authorized_creator,Db-lWp3MWAp,hotel,authorized creator library,https://www.instagram.com/weiigt3/reel/Db-lWp3MWAp/,7.117,2.0500000000000007,8,2026-09-03T12:13:25.373892+00:00
20260903T112407Z-310144,authorized_creator,DbKLgpmxixu,watch,authorized creator library,https://www.instagram.com/apjavi/reel/DbKLgpmxixu/,8.508,1.1999999999999993,9,2026-09-03T12:13:25.373897+00:00
20260903T112407Z-310144,authorized_creator,DcluUkZA5qL,supercar,authorized creator library,https://www.instagram.com/luxevelvoro/reel/DcluUkZA5qL/,15.655,2.0,10,2026-09-03T12:13:25.373903+00:00
20260903T112407Z-310144,authorized_creator,DX4d47BN7xC,private_jet,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DX4d47BN7xC/,8.8,1.9499999999999993,11,2026-09-03T12:13:25.373908+00:00
